Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0033	foxa3	Orthologs	N
GM.5.0.Forkhead.0033	foxa2	Orthologs	N
GM.5.0.Forkhead.0033	foxa1	Orthologs	N
GM.5.0.Forkhead.0033	foxa3	Orthologs	N
GM.5.0.Forkhead.0033	foxa2	Orthologs	N
GM.5.0.Forkhead.0033	foxa1	Orthologs	N
GM.5.0.Forkhead.0033	foxe1	Orthologs	N
GM.5.0.Forkhead.0033	foxe3	Orthologs	N
GM.5.0.Forkhead.0033	foxe1	Orthologs	N
GM.5.0.Forkhead.0033	foxe3	Orthologs	N
GM.5.0.Forkhead.0033	ap5z1	Orthologs	N
GM.5.0.Forkhead.0033	ap5z1	Orthologs	N
GM.5.0.Forkhead.0033	foxi2	Orthologs	N
GM.5.0.Forkhead.0033	foxi3b	Orthologs	N
GM.5.0.Forkhead.0033	foxi3a	Orthologs	N
GM.5.0.Forkhead.0033	foxi1	Orthologs	N
GM.5.0.Forkhead.0033	foxi2	Orthologs	N
GM.5.0.Forkhead.0033	foxi3b	Orthologs	N
GM.5.0.Forkhead.0033	foxi3a	Orthologs	N
GM.5.0.Forkhead.0033	foxi1	Orthologs	N
GM.5.0.Forkhead.0033	foxf2a	Orthologs	N
GM.5.0.Forkhead.0033	foxf2b	Orthologs	N
GM.5.0.Forkhead.0033	foxf1	Orthologs	N
GM.5.0.Forkhead.0033	foxf2a	Orthologs	N
GM.5.0.Forkhead.0033	foxf2b	Orthologs	N
GM.5.0.Forkhead.0033	foxf1	Orthologs	N
GM.5.0.bHLH.0068	tfe3a	Orthologs	N
GM.5.0.bHLH.0068	tfe3b	Orthologs	N
GM.5.0.bHLH.0068	mitfb	Orthologs	N
GM.5.0.bHLH.0068	mitfa	Orthologs	N
GM.5.0.bHLH.0068	tfe3a	Orthologs	N
GM.5.0.bHLH.0068	tfe3b	Orthologs	N
GM.5.0.bHLH.0068	mitfb	Orthologs	N
GM.5.0.bHLH.0068	mitfa	Orthologs	N
GM.5.0.bHLH.0068	bhlhe40	Orthologs	N
GM.5.0.bHLH.0068	bhlhe40	Orthologs	N
GM.5.0.bHLH.0068	atf3	Orthologs	N
GM.5.0.bHLH.0068	jdp2b	Orthologs	N
GM.5.0.bHLH.0068	atf3	Orthologs	N
GM.5.0.bHLH.0068	jdp2b	Orthologs	N
GM.5.0.bHLH.0068	max	Orthologs	N
GM.5.0.bHLH.0068	max	Orthologs	N
GM.5.0.bHLH.0068	mxi1	Orthologs	N
GM.5.0.bHLH.0068	mxi1	Orthologs	N
GM.5.0.bHLH.0068	nfe2	Orthologs	N
GM.5.0.bHLH.0068	nfe2	Orthologs	N
GM.5.0.bHLH.0068	usf2	Orthologs	N
GM.5.0.bHLH.0068	usf2	Orthologs	N
GM.5.0.bHLH.0068	arntl2	Orthologs	N
GM.5.0.bHLH.0068	arntl1b	Orthologs	N
GM.5.0.bHLH.0068	arntl1a	Orthologs	N
GM.5.0.bHLH.0068	arntl2	Orthologs	N
GM.5.0.bHLH.0068	arntl1b	Orthologs	N
GM.5.0.bHLH.0068	arntl1a	Orthologs	N
GM.5.0.bHLH.0069	LOC101883970	Orthologs	N
GM.5.0.bHLH.0069	tcf3b	Orthologs	N
GM.5.0.bHLH.0069	tcf4	Orthologs	N
GM.5.0.bHLH.0069	tcf12	Orthologs	N
GM.5.0.bHLH.0069	LOC101883970	Orthologs	N
GM.5.0.bHLH.0069	tcf3b	Orthologs	N
GM.5.0.bHLH.0069	tcf4	Orthologs	N
GM.5.0.bHLH.0069	tcf12	Orthologs	N
GM.5.0.Unknown.0032	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0033	rad21l1	Orthologs	N
GM.5.0.Unknown.0033	rad21b	Orthologs	N
GM.5.0.Unknown.0033	rad21a	Orthologs	N
GM.5.0.Unknown.0033	rad21l1	Orthologs	N
GM.5.0.Unknown.0033	rad21b	Orthologs	N
GM.5.0.Unknown.0033	rad21a	Orthologs	N
GM.5.0.C2H2_ZF.0139	zbtb18	Orthologs	N
GM.5.0.C2H2_ZF.0139	zbtb42	Orthologs	N
GM.5.0.C2H2_ZF.0139	zbtb18	Orthologs	N
GM.5.0.C2H2_ZF.0139	zbtb42	Orthologs	N
GM.5.0.Homeodomain.0123	nkx1.2lb	Orthologs	N
GM.5.0.Homeodomain.0123	nkx1.2lb	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0123	nkx1.2la	Orthologs	N
GM.5.0.Homeodomain.0123	nkx1.2la	Orthologs	N
GM.5.0.Homeodomain.0123	meox1	Orthologs	N
GM.5.0.Homeodomain.0123	meox1	Orthologs	N
GM.5.0.Homeodomain.0123	vsx2	Orthologs	N
GM.5.0.Homeodomain.0123	vsx2	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0123	meox2b	Orthologs	N
GM.5.0.Homeodomain.0123	meox2a	Orthologs	N
GM.5.0.Homeodomain.0123	meox2b	Orthologs	N
GM.5.0.Homeodomain.0123	meox2a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0123	vox	Orthologs	N
GM.5.0.Homeodomain.0123	vox	Orthologs	N
GM.5.0.Homeodomain.0123	lhx2b	Orthologs	N
GM.5.0.Homeodomain.0123	lhx2b	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0123	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0123	hesx1	Orthologs	N
GM.5.0.Homeodomain.0123	hesx1	Orthologs	N
GM.5.0.Homeodomain.0123	cdx4	Orthologs	N
GM.5.0.Homeodomain.0123	cdx1a	Orthologs	N
GM.5.0.Homeodomain.0123	cdx1b	Orthologs	N
GM.5.0.Homeodomain.0123	cdx4	Orthologs	N
GM.5.0.Homeodomain.0123	cdx1a	Orthologs	N
GM.5.0.Homeodomain.0123	cdx1b	Orthologs	N
GM.5.0.Unknown.0034	dmc1	Orthologs	N
GM.5.0.Unknown.0034	dmc1	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.3	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.3	Orthologs	N
GM.5.0.Homeodomain.0124	nkx3-1	Orthologs	N
GM.5.0.Homeodomain.0124	nkx3-1	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.9	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.2b	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.9	Orthologs	N
GM.5.0.Homeodomain.0124	nkx2.2b	Orthologs	N
GM.5.0.C2H2_ZF.0140	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0053	mafb	Orthologs	N
GM.5.0.bZIP.0053	mafa	Orthologs	N
GM.5.0.bZIP.0053	mafb	Orthologs	N
GM.5.0.bZIP.0053	mafa	Orthologs	N
GM.5.0.bZIP.0053	mafk	Orthologs	N
GM.5.0.bZIP.0053	mafgb	Orthologs	N
GM.5.0.bZIP.0053	maff	Orthologs	N
GM.5.0.bZIP.0053	mafk	Orthologs	N
GM.5.0.bZIP.0053	mafgb	Orthologs	N
GM.5.0.bZIP.0053	maff	Orthologs	N
GM.5.0.C2H2_ZF.0141	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0125	nanog	Orthologs	N
GM.5.0.Homeodomain.0125	nanog	Orthologs	N
GM.5.0.bHLH.0070	arntl2	Orthologs	N
GM.5.0.bHLH.0070	arntl1b	Orthologs	N
GM.5.0.bHLH.0070	arntl1a	Orthologs	N
GM.5.0.bHLH.0070	arntl2	Orthologs	N
GM.5.0.bHLH.0070	arntl1b	Orthologs	N
GM.5.0.bHLH.0070	arntl1a	Orthologs	N
GM.5.0.Homeodomain.0126	nkx6.1	Orthologs	N
GM.5.0.Homeodomain.0126	nkx6.1	Orthologs	N
GM.5.0.Mixed.0052	ctcf	Orthologs	N
GM.5.0.Mixed.0052	ctcf	Orthologs	N
GM.5.0.Mixed.0052	rad21l1	Orthologs	N
GM.5.0.Mixed.0052	rad21b	Orthologs	N
GM.5.0.Mixed.0052	rad21a	Orthologs	N
GM.5.0.Mixed.0052	rad21l1	Orthologs	N
GM.5.0.Mixed.0052	rad21b	Orthologs	N
GM.5.0.Mixed.0052	rad21a	Orthologs	N
GM.5.0.Mixed.0052	smc3	Orthologs	N
GM.5.0.Mixed.0052	smc3	Orthologs	N
GM.5.0.Myb_SANT.0009	cdc5l	Orthologs	N
GM.5.0.Myb_SANT.0009	cdc5l	Orthologs	N
GM.5.0.C2H2_ZF.0142	plagl2	Orthologs	N
GM.5.0.C2H2_ZF.0142	plag1	Orthologs	N
GM.5.0.C2H2_ZF.0142	plagl2	Orthologs	N
GM.5.0.C2H2_ZF.0142	plag1	Orthologs	N
GM.5.0.GATA.0012	trps1	Orthologs	N
GM.5.0.GATA.0012	trps1	Orthologs	N
GM.5.0.GATA.0012	gata6	Orthologs	N
GM.5.0.GATA.0012	gata6	Orthologs	N
GM.5.0.GATA.0012	gata4	Orthologs	N
GM.5.0.GATA.0012	gata4	Orthologs	N
GM.5.0.GATA.0012	gata1b	Orthologs	N
GM.5.0.GATA.0012	gata1a	Orthologs	N
GM.5.0.GATA.0012	gata2a	Orthologs	N
GM.5.0.GATA.0012	gata3	Orthologs	N
GM.5.0.GATA.0012	gata1b	Orthologs	N
GM.5.0.GATA.0012	gata1a	Orthologs	N
GM.5.0.GATA.0012	gata2a	Orthologs	N
GM.5.0.GATA.0012	gata3	Orthologs	N
GM.5.0.GATA.0012	gata5	Orthologs	N
GM.5.0.GATA.0012	gata5	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0127	nkx6.1	Orthologs	N
GM.5.0.Homeodomain.0127	nkx6.1	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb8a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb8b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc8a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb8a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb8b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc8a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc6a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc6a	Orthologs	N
GM.5.0.Homeodomain.0127	drgx	Orthologs	N
GM.5.0.Homeodomain.0127	drgx	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0127	hoxd4a	Orthologs	N
GM.5.0.bHLH.0071	ptf1a	Orthologs	N
GM.5.0.bHLH.0071	ptf1a	Orthologs	N
GM.5.0.bHLH.0071	ferd3l	Orthologs	N
GM.5.0.bHLH.0071	ferd3l	Orthologs	N
GM.5.0.bHLH.0072	myf5	Orthologs	N
GM.5.0.bHLH.0072	myod1	Orthologs	N
GM.5.0.bHLH.0072	myf5	Orthologs	N
GM.5.0.bHLH.0072	myod1	Orthologs	N
GM.5.0.bHLH.0072	myf6	Orthologs	N
GM.5.0.bHLH.0072	myf6	Orthologs	N
GM.5.0.bHLH.0072	myog	Orthologs	N
GM.5.0.bHLH.0072	myog	Orthologs	N
GM.5.0.Homeodomain.0128	hoxd12a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxd12a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc10a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc10a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa11b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa11b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc12a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc12a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc11a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc11b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc11a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc11b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa10b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxc9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxd9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa9a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa9b	Orthologs	N
GM.5.0.Homeodomain.0128	hoxb10a	Orthologs	N
GM.5.0.Homeodomain.0128	hoxa10b	Orthologs	N
GM.5.0.Unknown.0035	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0073	tal1	Orthologs	N
GM.5.0.bHLH.0073	tal1	Orthologs	N
GM.5.0.bHLH.0073	lyl1	Orthologs	N
GM.5.0.bHLH.0073	lyl1	Orthologs	N
GM.5.0.bHLH.0073	nhlh2	Orthologs	N
GM.5.0.bHLH.0073	nhlh2	Orthologs	N
GM.5.0.C2H2_ZF.0143	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0074	epas1b	Orthologs	N
GM.5.0.bHLH.0074	epas1b	Orthologs	N
GM.5.0.bHLH.0074	npas1	Orthologs	N
GM.5.0.bHLH.0074	npas1	Orthologs	N
GM.5.0.bHLH.0074	npas3	Orthologs	N
GM.5.0.bHLH.0074	npas3	Orthologs	N
GM.5.0.E2F.0014	e2f4	Orthologs	N
GM.5.0.E2F.0014	e2f5	Orthologs	N
GM.5.0.E2F.0014	e2f4	Orthologs	N
GM.5.0.E2F.0014	e2f5	Orthologs	N
GM.5.0.E2F.0014	e2f1	Orthologs	N
GM.5.0.E2F.0014	e2f1	Orthologs	N
GM.5.0.bZIP.0054	cica	Orthologs	N
GM.5.0.bZIP.0054	cicb	Orthologs	N
GM.5.0.bZIP.0054	cica	Orthologs	N
GM.5.0.bZIP.0054	cicb	Orthologs	N
GM.5.0.bZIP.0054	mafb	Orthologs	N
GM.5.0.bZIP.0054	mafa	Orthologs	N
GM.5.0.bZIP.0054	mafb	Orthologs	N
GM.5.0.bZIP.0054	mafa	Orthologs	N
GM.5.0.bZIP.0054	mafaa	Orthologs	N
GM.5.0.bZIP.0054	mafba	Orthologs	N
GM.5.0.bZIP.0054	mafaa	Orthologs	N
GM.5.0.bZIP.0054	mafba	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrbb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrba	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrab	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxraa	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrgb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrga	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrbb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrba	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrab	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxraa	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrgb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rxrga	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rargb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rarga	Orthologs	N
GM.5.0.Nuclear_receptor.0072	raraa	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rarab	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rargb	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rarga	Orthologs	N
GM.5.0.Nuclear_receptor.0072	raraa	Orthologs	N
GM.5.0.Nuclear_receptor.0072	rarab	Orthologs	N
GM.5.0.bHLH.0075	LOC101883970	Orthologs	N
GM.5.0.bHLH.0075	tcf3b	Orthologs	N
GM.5.0.bHLH.0075	tcf4	Orthologs	N
GM.5.0.bHLH.0075	tcf12	Orthologs	N
GM.5.0.bHLH.0075	LOC101883970	Orthologs	N
GM.5.0.bHLH.0075	tcf3b	Orthologs	N
GM.5.0.bHLH.0075	tcf4	Orthologs	N
GM.5.0.bHLH.0075	tcf12	Orthologs	N
GM.5.0.bHLH.0075	hand2	Orthologs	N
GM.5.0.bHLH.0075	hand2	Orthologs	N
GM.5.0.Homeodomain.0129	msx3	Orthologs	N
GM.5.0.Homeodomain.0129	msx1b	Orthologs	N
GM.5.0.Homeodomain.0129	msx2a	Orthologs	N
GM.5.0.Homeodomain.0129	msx2b	Orthologs	N
GM.5.0.Homeodomain.0129	msx1a	Orthologs	N
GM.5.0.Homeodomain.0129	msx3	Orthologs	N
GM.5.0.Homeodomain.0129	msx1b	Orthologs	N
GM.5.0.Homeodomain.0129	msx2a	Orthologs	N
GM.5.0.Homeodomain.0129	msx2b	Orthologs	N
GM.5.0.Homeodomain.0129	msx1a	Orthologs	N
GM.5.0.Homeodomain.0129	barhl1a	Orthologs	N
GM.5.0.Homeodomain.0129	barhl1b	Orthologs	N
GM.5.0.Homeodomain.0129	barhl1a	Orthologs	N
GM.5.0.Homeodomain.0129	barhl1b	Orthologs	N
GM.5.0.Homeodomain.0129	barhl2	Orthologs	N
GM.5.0.Homeodomain.0129	barhl2	Orthologs	N
GM.5.0.Mixed.0053	max	Orthologs	N
GM.5.0.Mixed.0053	max	Orthologs	N
GM.5.0.GATA.0013	gata1b	Orthologs	N
GM.5.0.GATA.0013	gata1a	Orthologs	N
GM.5.0.GATA.0013	gata2a	Orthologs	N
GM.5.0.GATA.0013	gata3	Orthologs	N
GM.5.0.GATA.0013	gata1b	Orthologs	N
GM.5.0.GATA.0013	gata1a	Orthologs	N
GM.5.0.GATA.0013	gata2a	Orthologs	N
GM.5.0.GATA.0013	gata3	Orthologs	N
GM.5.0.Homeodomain.0130	nkx3.3	Orthologs	N
GM.5.0.Homeodomain.0130	nkx3.2	Orthologs	N
GM.5.0.Homeodomain.0130	nkx3.3	Orthologs	N
GM.5.0.Homeodomain.0130	nkx3.2	Orthologs	N
GM.5.0.Homeodomain.0130	nkx2.3	Orthologs	N
GM.5.0.Homeodomain.0130	nkx2.3	Orthologs	N
GM.5.0.IRF.0010	irf5	Orthologs	N
GM.5.0.IRF.0010	irf6	Orthologs	N
GM.5.0.IRF.0010	irf5	Orthologs	N
GM.5.0.IRF.0010	irf6	Orthologs	N
GM.5.0.IRF.0010	irf8	Orthologs	N
GM.5.0.IRF.0010	irf10	Orthologs	N
GM.5.0.IRF.0010	irf4a	Orthologs	N
GM.5.0.IRF.0010	irf4l	Orthologs	N
GM.5.0.IRF.0010	irf4b	Orthologs	N
GM.5.0.IRF.0010	irf8	Orthologs	N
GM.5.0.IRF.0010	irf10	Orthologs	N
GM.5.0.IRF.0010	irf4a	Orthologs	N
GM.5.0.IRF.0010	irf4l	Orthologs	N
GM.5.0.IRF.0010	irf4b	Orthologs	N
GM.5.0.Mixed.0054	pou2f1a	Orthologs	N
GM.5.0.Mixed.0054	pou2f1b	Orthologs	N
GM.5.0.Mixed.0054	pou2f1a	Orthologs	N
GM.5.0.Mixed.0054	pou2f1b	Orthologs	N
GM.5.0.IRF.0011	irf3	Orthologs	N
GM.5.0.IRF.0011	irf3	Orthologs	N
GM.5.0.Homeodomain.0131	pdx1	Orthologs	N
GM.5.0.Homeodomain.0131	pdx1	Orthologs	N
GM.5.0.Homeodomain.0131	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0131	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0131	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0131	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0131	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0131	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0131	lhx2b	Orthologs	N
GM.5.0.Homeodomain.0131	lhx2b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf17	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf2b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf2a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf17	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf2b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf2a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf7b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf6b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf7a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf7b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf6a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf6a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5l	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5l	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5b	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf5a	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf3	Orthologs	N
GM.5.0.C2H2_ZF.0144	klf3	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb6b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb6a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc6b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb5b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb5b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxb2a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa2b	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxa5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxc5a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxd3a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxd4a	Orthologs	N
GM.5.0.Homeodomain.0132	hoxd4a	Orthologs	N
GM.5.0.Nuclear_receptor.0073	nr1i2	Orthologs	N
GM.5.0.Nuclear_receptor.0073	vdrb	Orthologs	N
GM.5.0.Nuclear_receptor.0073	vdra	Orthologs	N
